id,run_id,portfolio_id,source_target_run_id,adjusted_target_run_id,profile_code,rule_code,instrument_id,decision_date,decision_type,reason_code,action_taken,before_target_weight,after_target_weight,before_target_quantity,after_target_quantity,before_target_amount,after_target_amount,message
2714,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,5716,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,5000.00000000,5000.00000000,325600.00000000,325600.00000000,within max single position weight
2715,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,5716,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,5000.00000000,5000.00000000,325600.00000000,325600.00000000,missing instrument status
2716,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,5716,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,5000.00000000,5000.00000000,325600.00000000,325600.00000000,missing price limit
2717,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,5716,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,5000.00000000,5000.00000000,325600.00000000,325600.00000000,effective date price exists
2718,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,5716,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,5000.00000000,5000.00000000,325600.00000000,325600.00000000,lot size ok
2719,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,1415,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,14000.00000000,14000.00000000,326760.00000000,326760.00000000,rank ordinal 4 <= max_position_count 30
2720,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,1415,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,14000.00000000,14000.00000000,326760.00000000,326760.00000000,within max single position weight
2721,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,1415,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,14000.00000000,14000.00000000,326760.00000000,326760.00000000,missing instrument status
2722,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,1415,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,14000.00000000,14000.00000000,326760.00000000,326760.00000000,missing price limit
2723,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,1415,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,14000.00000000,14000.00000000,326760.00000000,326760.00000000,effective date price exists
2724,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,1415,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,14000.00000000,14000.00000000,326760.00000000,326760.00000000,lot size ok
2725,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,3048,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,30400.00000000,30400.00000000,327104.00000000,327104.00000000,rank ordinal 5 <= max_position_count 30
2726,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,3048,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,30400.00000000,30400.00000000,327104.00000000,327104.00000000,within max single position weight
2727,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,3048,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,30400.00000000,30400.00000000,327104.00000000,327104.00000000,missing instrument status
2728,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,3048,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,30400.00000000,30400.00000000,327104.00000000,327104.00000000,missing price limit
2729,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,3048,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,30400.00000000,30400.00000000,327104.00000000,327104.00000000,effective date price exists
2730,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,3048,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,30400.00000000,30400.00000000,327104.00000000,327104.00000000,lot size ok
2731,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,3192,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,21800.00000000,21800.00000000,326346.00000000,326346.00000000,rank ordinal 6 <= max_position_count 30
2732,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,3192,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,21800.00000000,21800.00000000,326346.00000000,326346.00000000,within max single position weight
2733,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,3192,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,21800.00000000,21800.00000000,326346.00000000,326346.00000000,missing instrument status
2734,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,3192,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,21800.00000000,21800.00000000,326346.00000000,326346.00000000,missing price limit
2735,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,3192,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,21800.00000000,21800.00000000,326346.00000000,326346.00000000,effective date price exists
2736,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,3192,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,21800.00000000,21800.00000000,326346.00000000,326346.00000000,lot size ok
2737,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,4289,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,20000.00000000,20000.00000000,327600.00000000,327600.00000000,rank ordinal 7 <= max_position_count 30
2738,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,4289,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,20000.00000000,20000.00000000,327600.00000000,327600.00000000,within max single position weight
2739,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,4289,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,20000.00000000,20000.00000000,327600.00000000,327600.00000000,missing instrument status
2740,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,4289,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,20000.00000000,20000.00000000,327600.00000000,327600.00000000,missing price limit
2741,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,4289,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,20000.00000000,20000.00000000,327600.00000000,327600.00000000,effective date price exists
2742,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,4289,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,20000.00000000,20000.00000000,327600.00000000,327600.00000000,lot size ok
2743,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,2391,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,33600.00000000,33600.00000000,327264.00000000,327264.00000000,rank ordinal 8 <= max_position_count 30
2744,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,2391,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,33600.00000000,33600.00000000,327264.00000000,327264.00000000,within max single position weight
2745,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,2391,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,33600.00000000,33600.00000000,327264.00000000,327264.00000000,missing instrument status
2746,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,2391,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,33600.00000000,33600.00000000,327264.00000000,327264.00000000,missing price limit
2747,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,2391,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,33600.00000000,33600.00000000,327264.00000000,327264.00000000,effective date price exists
2748,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,2391,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,33600.00000000,33600.00000000,327264.00000000,327264.00000000,lot size ok
2749,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,2173,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,26700.00000000,26700.00000000,327075.00000000,327075.00000000,rank ordinal 9 <= max_position_count 30
2750,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,2173,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,26700.00000000,26700.00000000,327075.00000000,327075.00000000,within max single position weight
2751,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,2173,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,26700.00000000,26700.00000000,327075.00000000,327075.00000000,missing instrument status
2752,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,2173,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,26700.00000000,26700.00000000,327075.00000000,327075.00000000,missing price limit
2753,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,2173,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,26700.00000000,26700.00000000,327075.00000000,327075.00000000,effective date price exists
2754,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,2173,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,26700.00000000,26700.00000000,327075.00000000,327075.00000000,lot size ok
2755,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,819,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,33300.00000000,33300.00000000,327339.00000000,327339.00000000,rank ordinal 10 <= max_position_count 30
2756,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,819,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,33300.00000000,33300.00000000,327339.00000000,327339.00000000,within max single position weight
2757,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,819,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,33300.00000000,33300.00000000,327339.00000000,327339.00000000,missing instrument status
2758,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,819,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,33300.00000000,33300.00000000,327339.00000000,327339.00000000,missing price limit
2759,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,819,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,33300.00000000,33300.00000000,327339.00000000,327339.00000000,effective date price exists
2760,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,819,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,33300.00000000,33300.00000000,327339.00000000,327339.00000000,lot size ok
2761,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,2784,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,32600.00000000,32600.00000000,327304.00000000,327304.00000000,rank ordinal 11 <= max_position_count 30
2762,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,2784,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,32600.00000000,32600.00000000,327304.00000000,327304.00000000,within max single position weight
2763,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,2784,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,32600.00000000,32600.00000000,327304.00000000,327304.00000000,missing instrument status
2764,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,2784,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,32600.00000000,32600.00000000,327304.00000000,327304.00000000,missing price limit
2765,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,2784,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,32600.00000000,32600.00000000,327304.00000000,327304.00000000,effective date price exists
2766,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,2784,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,32600.00000000,32600.00000000,327304.00000000,327304.00000000,lot size ok
2767,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,4929,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,5900.00000000,5900.00000000,323733.00000000,323733.00000000,rank ordinal 12 <= max_position_count 30
2768,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,4929,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,5900.00000000,5900.00000000,323733.00000000,323733.00000000,within max single position weight
2769,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,4929,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,5900.00000000,5900.00000000,323733.00000000,323733.00000000,missing instrument status
2770,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,4929,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,5900.00000000,5900.00000000,323733.00000000,323733.00000000,missing price limit
2771,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,4929,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,5900.00000000,5900.00000000,323733.00000000,323733.00000000,effective date price exists
2772,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,4929,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,5900.00000000,5900.00000000,323733.00000000,323733.00000000,lot size ok
2773,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,3981,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,7100.00000000,7100.00000000,325180.00000000,325180.00000000,rank ordinal 13 <= max_position_count 30
2774,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,3981,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,7100.00000000,7100.00000000,325180.00000000,325180.00000000,within max single position weight
2775,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,3981,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,7100.00000000,7100.00000000,325180.00000000,325180.00000000,missing instrument status
2776,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,3981,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,7100.00000000,7100.00000000,325180.00000000,325180.00000000,missing price limit
2777,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,3981,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,7100.00000000,7100.00000000,325180.00000000,325180.00000000,effective date price exists
2778,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,3981,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,7100.00000000,7100.00000000,325180.00000000,325180.00000000,lot size ok
2779,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,2182,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,96600.00000000,96600.00000000,327474.00000000,327474.00000000,rank ordinal 14 <= max_position_count 30
2780,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,2182,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,96600.00000000,96600.00000000,327474.00000000,327474.00000000,within max single position weight
2781,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,2182,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,96600.00000000,96600.00000000,327474.00000000,327474.00000000,missing instrument status
2782,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,2182,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,96600.00000000,96600.00000000,327474.00000000,327474.00000000,missing price limit
2783,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,2182,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,96600.00000000,96600.00000000,327474.00000000,327474.00000000,effective date price exists
2784,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,2182,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,96600.00000000,96600.00000000,327474.00000000,327474.00000000,lot size ok
2785,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,5678,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,7500.00000000,7500.00000000,326475.00000000,326475.00000000,rank ordinal 15 <= max_position_count 30
2786,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,5678,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,7500.00000000,7500.00000000,326475.00000000,326475.00000000,within max single position weight
2787,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,5678,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,7500.00000000,7500.00000000,326475.00000000,326475.00000000,missing instrument status
2788,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,5678,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,7500.00000000,7500.00000000,326475.00000000,326475.00000000,missing price limit
2789,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,5678,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,7500.00000000,7500.00000000,326475.00000000,326475.00000000,effective date price exists
2790,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,5678,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,7500.00000000,7500.00000000,326475.00000000,326475.00000000,lot size ok
2791,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,4175,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,14600.00000000,14600.00000000,325726.00000000,325726.00000000,rank ordinal 16 <= max_position_count 30
2792,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,4175,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,14600.00000000,14600.00000000,325726.00000000,325726.00000000,within max single position weight
2793,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,4175,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,14600.00000000,14600.00000000,325726.00000000,325726.00000000,missing instrument status
2794,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,4175,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,14600.00000000,14600.00000000,325726.00000000,325726.00000000,missing price limit
2795,214,1,155,215,paper_cn_a_default_risk_v1,R005_MISSING_PRICE_FILTER,4175,2026-04-22,PASS,R005_MISSING_PRICE_FILTER,NO_CHANGE,0.0333333333,0.0333333333,14600.00000000,14600.00000000,325726.00000000,325726.00000000,effective date price exists
2796,214,1,155,215,paper_cn_a_default_risk_v1,R006_LOT_SIZE_CHECK,4175,2026-04-22,PASS,R006_LOT_SIZE_CHECK,NO_CHANGE,0.0333333333,0.0333333333,14600.00000000,14600.00000000,325726.00000000,325726.00000000,lot size ok
2797,214,1,155,215,paper_cn_a_default_risk_v1,R001_MAX_POSITION_COUNT,4461,2026-04-22,PASS,R001_MAX_POSITION_COUNT,NO_CHANGE,0.0333333333,0.0333333333,5700.00000000,5700.00000000,322848.00000000,322848.00000000,rank ordinal 17 <= max_position_count 30
2798,214,1,155,215,paper_cn_a_default_risk_v1,R002_MAX_SINGLE_POSITION_WEIGHT,4461,2026-04-22,PASS,R002_MAX_SINGLE_POSITION_WEIGHT,NO_CHANGE,0.0333333333,0.0333333333,5700.00000000,5700.00000000,322848.00000000,322848.00000000,within max single position weight
2799,214,1,155,215,paper_cn_a_default_risk_v1,R003_SUSPENDED_FILTER,4461,2026-04-22,WARN,R003_MISSING_STATUS,NO_CHANGE,0.0333333333,0.0333333333,5700.00000000,5700.00000000,322848.00000000,322848.00000000,missing instrument status
2800,214,1,155,215,paper_cn_a_default_risk_v1,R004_PRICE_LIMIT_FILTER,4461,2026-04-22,WARN,R004_MISSING_PRICE_LIMIT,NO_CHANGE,0.0333333333,0.0333333333,5700.00000000,5700.00000000,322848.00000000,322848.00000000,missing price limit
